record_id,source,author,title,text,url,lang,created_at_utc,collected_at_utc,engagement,sweep_id,sweep_mode,arc,scope,event_name,event_sport,event_date,text_full,dt_ist,hour_ist,date_ist,kind,is_hindi,pred_sentiment,pred_topic,prob_sentiment_Negative,prob_sentiment_Neutral,prob_sentiment_Positive,prob_topic_Account_Security,prob_topic_Community_Discussion,prob_topic_Feature_Feedback,prob_topic_Technical_Issues
gnews:83dcd64dba325091,gnews,IANS LIVE,"एशियन गेम्स 2026: फाइनल में भारतीय महिला टीम ने रचा इतिहास, टी20 इंटरनेशनल में हासिल की अपनी सबसे बड़ी जीत - IANS LIVE","एशियन गेम्स 2026: फाइनल में भारतीय महिला टीम ने रचा इतिहास, टी20 इंटरनेशनल में हासिल की अपनी सबसे बड़ी जीत &nbsp;&nbsp; IANS LIVE",https://news.google.com/rss/articles/CBMi6gFBVV95cUxNNWlGSEZpN2dEd3FnZEVFbF81bUtUMlpTbXMzTWRYU3ZyczExdWhaZnBoX2VKYUhjRmN4XzZoUTFHWDF2SFpCTTBvQXNuR1lKUkd2Y1U4eTRHQUk5YXNOdHUxTjhjVlRWYVhfX3R5cUIxSlRCUFFkWWNMSzZIblBFaXdqV3dETEJ6OWVKTF9hZElDdHRyNVlFNXdwUGlFTm40VDhscWdCZlR4MmQ1Q1l0aVdiN25xaE9mV0JHT3RDeHByckRyZmE3cWh1NXc3N3N3NnpPT21nTG4xU1p4OGlVTDNKRm5ibmhiYWc?oc=5,,2026-09-22T09:34:00Z,2026-09-22T10:43:25Z,{},20260922T104136Z,live,live,india,,,,"एशियन गेम्स 2026: फाइनल में भारतीय महिला टीम ने रचा इतिहास, टी20 इंटरनेशनल में हासिल की अपनी सबसे बड़ी जीत - IANS LIVE. एशियन गेम्स 2026: फाइनल में भारतीय महिला टीम ने रचा इतिहास, टी20 इंटरनेशनल में हासिल की अपनी सबसे बड़ी जीत &nbsp;&nbsp; IANS LIVE",2026-09-22 15:04:00+05:30,2026-09-22 15:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.1574,0.6451,0.1975,0.0041,0.949,0.0045,0.0424
gnews:0153aea517c3575d,gnews,ddnews.gov.in,"पीटी उषा ने महिला क्रिकेट टीम की शानदार जीत पर जताई खुशी, कहा- “गोल्ड मेडल देखकर बहुत खुशी हुई” - ddnews.gov.in","पीटी उषा ने महिला क्रिकेट टीम की शानदार जीत पर जताई खुशी, कहा- “गोल्ड मेडल देखकर बहुत खुशी हुई” &nbsp;&nbsp; ddnews.gov.in",https://news.google.com/rss/articles/CBMi0gFBVV95cUxQMkZaU01MWWVYRzVyalNocHdoTFQxeG5BSjlmS2xod1BmNkMwajJKMTJFa3VPLTliNVUtdnk2dDF0anZnSnBxNUU5TUY0NWZlOFN1d2tDWDdZYkMzaUlBQ0cydnJGQnpaa1RVYVR2SHEyZkJ6Zlo2NmZKbG1lcHp3SWJ0OUpnbU9BeDRpaWJiT3VFZkdfTU1LZlJCM1FzcnRLNU4ybG15TWt0OGVqUEVrYVhKWHhiclR5MTZPcDJwYUFfeWZsMmVVMzVqOWRaUWI1clE?oc=5,,2026-09-21T18:54:31Z,2026-09-22T10:43:25Z,{},20260922T104136Z,live,live,india,,,,"पीटी उषा ने महिला क्रिकेट टीम की शानदार जीत पर जताई खुशी, कहा- “गोल्ड मेडल देखकर बहुत खुशी हुई” - ddnews.gov.in. पीटी उषा ने महिला क्रिकेट टीम की शानदार जीत पर जताई खुशी, कहा- “गोल्ड मेडल देखकर बहुत खुशी हुई” &nbsp;&nbsp; ddnews.gov.in",2026-09-22 00:24:31+05:30,2026-09-22 00:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.1952,0.6241,0.1807,0.0021,0.964,0.0142,0.0198
gnews:5d1c27fb442b5473,gnews,Amar Ujala,"महिला क्रिकेट टीम ने जीता स्वर्ण: रोहतक की शेफाली का हरफनमौला खेल, श्रीलंका को 147 रनों से हराया - Amar Ujala","महिला क्रिकेट टीम ने जीता स्वर्ण: रोहतक की शेफाली का हरफनमौला खेल, श्रीलंका को 147 रनों से हराया &nbsp;&nbsp; Amar Ujala",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNemJDUndKMUQtcEM2R0Z0QUJyMHdmN3J3WVI4U29aN1NJOEUxM1p3QVBVY2J0OHNPS19QWHRfMjVFYkdsT2Y3X1M2NENjUlVPOFc2NFB3eDlYcEs0UjRmNXpUUzR2SW55czZXTWIyX0tmNmZFMVpmYUJqbF9lM1NhU3BWb092cktyMFdEY01lWHNFa0g0NnJqcFZTMlpvOW1jZUlxYkJxLXNrSklwYUtZTHpXaHlMLVZEUGJmZVQ4cHl1akNDXzdyY1MwWDRPMnRmdFHSAdcBQVVfeXFMTkE5ZGtFckZ4VENPU3Znd2FOOFdPTEtPQ0NNWUljZllKLV9PWXZsVGJUT1pYM0FCTlpISTdMRmtPa19MQmtPVndDWl82Vlk1TUNlSmliVDZiQnNEeUhMOThmUjNPNkY1bVJIakhKckQ2dEVzOGpiRi1TTjR6VlJEN0xIeEJrNy1JNU9zNzRZMVBMYlpfMzYyb3NIME1zcTNKV05zcFQtNVVZdjhIUF9pa0o0dTA5UjRtLTVXR0xmRVR2bU9VcGV2WjE5QnNTd2pxNzliSU5yNkU?oc=5,,2026-09-22T09:07:21Z,2026-09-22T10:43:25Z,{},20260922T104136Z,live,live,india,,,,"महिला क्रिकेट टीम ने जीता स्वर्ण: रोहतक की शेफाली का हरफनमौला खेल, श्रीलंका को 147 रनों से हराया - Amar Ujala. महिला क्रिकेट टीम ने जीता स्वर्ण: रोहतक की शेफाली का हरफनमौला खेल, श्रीलंका को 147 रनों से हराया &nbsp;&nbsp; Amar Ujala",2026-09-22 14:37:21+05:30,2026-09-22 14:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.2663,0.4804,0.2533,0.0031,0.9842,0.0105,0.0021
gnews:ac60c03acb935ee5,gnews,Amar Ujala,"महिला क्रिकेट टीम ने जीता स्वर्ण, रोहतक की शेफाली का हरफनमौला खेल - Amar Ujala","महिला क्रिकेट टीम ने जीता स्वर्ण, रोहतक की शेफाली का हरफनमौला खेल &nbsp;&nbsp; Amar Ujala",https://news.google.com/rss/articles/CBMizwFBVV95cUxPdHJxUUI0S0R2OTZUN0ZoZHJXcy00MkJ0eC12ZmJWUXgzcWdQVVJNS1A1bHh1TTRkaDJZbUVVTlNURDFtVXNYdTNwWEFSTjJ1VTJhT1Z1bExoTEVwc01palpxT25ONk1VR0lzNFZ3QS1tWDYyNnVhQ2p4VWpNYm5ma1g0dU9Kd2prRWhUQlpJRUFSdTQ4eU9iTG9HcjdFbGV6ZHR4a1VqRlNCQkx0Y0doOVJNbmFvd0V1THA2MWpzT3RqR3V1TGlMbDNQVl80TG_SAdQBQVVfeXFMUDVVVVhKajhpakdxcGdpbVE5a1IzRFBYZ3JMQVUwWjlzRGZ1X3dLTzBBVXRYMzVWME1SNGJULUVYSmRyNEsxazVNaXVwTU42QXBtYVZXUnFzTUNSQzhjakE0RG5XbmVjVVQ0UFUycGx2MTYwV0tzc3JRWi02aDg1cDI3MHVCSlh2cjhKNnJVVzE1LTAyamhxb2JVbVBnTVBTbXB3LS1pZThlelVZbzlHY2pweXJBY3NXTFRrWU4tT0NvVFFXOVFjaF83RHdQZkFUTTFWLTk?oc=5,,2026-09-22T09:31:51Z,2026-09-22T10:43:25Z,{},20260922T104136Z,live,live,india,,,,"महिला क्रिकेट टीम ने जीता स्वर्ण, रोहतक की शेफाली का हरफनमौला खेल - Amar Ujala. महिला क्रिकेट टीम ने जीता स्वर्ण, रोहतक की शेफाली का हरफनमौला खेल &nbsp;&nbsp; Amar Ujala",2026-09-22 15:01:51+05:30,2026-09-22 15:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.2661,0.4788,0.255,0.0035,0.9837,0.0106,0.0023
gnews:1ac10b6c4e2059fd,gnews,nayaindia.com,"एशियाई खेल में भारत को स्वर्ण का इंतजार - Naya India-Hindi News, Latest Hindi News, Breaking News, Hindi - nayaindia.com","एशियाई खेल में भारत को स्वर्ण का इंतजार - Naya India-Hindi News, Latest Hindi News, Breaking News, Hindi &nbsp;&nbsp; nayaindia.com",https://news.google.com/rss/articles/CBMihgFBVV95cUxPYW5ndVlFQXl1RkRNUHFFbFhZaHFmUHl0U1M3alNubFhPQ19hREY0X0trbG9JdUVNaUVialcxOWp6ZjJYSnZ3WEN4dS1TaFQzU05tOGVCTmhMZXMwWmRBTzROTXlPOEJXMHdvbGpiYnBUSUdRMDFpdVo2OG15dng4eTJqUlU1UdIBjgFBVV95cUxOVFVHMUhodXc4UklJM0V5ekUyeHBGM2YwcXFpZzVfWWZST184cUlyZGNwZlRaZWxSTmlwU3NiMGtlcDQ0TUU4RXdsVEVmdm1VVmpBMk13aEdWUFZOS2s1bGFHZ2FBM2VzeFBHbExVM0NqSjFtcUhsbTRfbGhZTzliNjVxbFVfRmtIdE03M19n?oc=5,,2026-09-22T01:36:17Z,2026-09-22T10:43:27Z,{},20260922T104136Z,live,live,india,,,,"एशियाई खेल में भारत को स्वर्ण का इंतजार - Naya India-Hindi News, Latest Hindi News, Breaking News, Hindi - nayaindia.com. एशियाई खेल में भारत को स्वर्ण का इंतजार - Naya India-Hindi News, Latest Hindi News, Breaking News, Hindi &nbsp;&nbsp; nayaindia.com",2026-09-22 07:06:17+05:30,2026-09-22 07:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.1949,0.6503,0.1548,0.0011,0.9679,0.0258,0.0053
gnews:60e64ea4e0ab528c,gnews,Times Now Navbharat,"ASIAD BADMINTON: भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल में हारकर एशियाड से बाहर, सिंधु भी हारीं, जापान ने 1 - Times Now Navbharat","ASIAD BADMINTON: भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल में हारकर एशियाड से बाहर, सिंधु भी हारीं, जापान ने 1 &nbsp;&nbsp; Times Now Navbharat",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPUWZPNU1HcVpvTGdNNXNZYi1temlyZ21ocUxJWnp5OVZEOGQtZVlTaG40TVBucktBUjRQcExNaUpscU95ckM3Y2xrOFpCc3N0QVhJWlhwQy1DV3NseDdsVUdCTkZ3dy1OTmgyRXh2TzRwVDZ2NTZQVWd3ZklwSTV6NnBkV0FKTUI1TjlPLXhzY21oM2ZoOE42R2pmN0c4bnJoclJkYmFuY2Q5YndlbXJxcm4yVE02cTc4Z0drMTVYQU5MR3VPcnc1U1dEdGpYaTFibFZkNkhCR1BldHNoY0k5MmdtZVlFbkpoVWZB0gHwAUFVX3lxTE5MT1dsdXplcmp6ZDAzdjdZcXRKMmtrbmh2c3JvS2t3QmxMdHlzTXoxZ3BhY1FoSEo0SWZsd3BvcEloR2VYd1FUZmxkbHlrUGVUYTVCUFRYcUJlNFJzcnFHMWRLUFNweXFRT3pjWjZ6V2lMOTd0UlE5V29yWWpGR19BZUlydXBUUEhuQXI5aEI5T2Y3ZTNwbndfUVo3YkxHN0NlSTl0NFZIanVTRE5OT0loZjBJNTZSR3FBQlZhWjBjaEFaVjlMb2JCd3M4Z2t6VDZUQjl6M0pnZW5ydWdjdFJWSlpoa09VdDhrdi1PenotaA?oc=5,,2026-09-22T05:47:37Z,2026-09-22T10:43:29Z,{},20260922T104136Z,live,live,india,,,,"ASIAD BADMINTON: भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल में हारकर एशियाड से बाहर, सिंधु भी हारीं, जापान ने 1 - Times Now Navbharat. ASIAD BADMINTON: भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल में हारकर एशियाड से बाहर, सिंधु भी हारीं, जापान ने 1 &nbsp;&nbsp; Times Now Navbharat",2026-09-22 11:17:37+05:30,2026-09-22 11:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.3785,0.4417,0.1798,0.0012,0.9803,0.0152,0.0033
gnews:35e9fe4b229c5513,gnews,bhaskarhindi.com,"एशियन गेम्स 2026 महिला टीम क्वार्टर फाइनल के पहले मैच में हारीं पीवी सिंधु, जापान ने बनाई 1-0 की बढ़त - bhaskarhindi.com","एशियन गेम्स 2026 महिला टीम क्वार्टर फाइनल के पहले मैच में हारीं पीवी सिंधु, जापान ने बनाई 1-0 की बढ़त &nbsp;&nbsp; bhaskarhindi.com",https://news.google.com/rss/articles/CBMi5wFBVV95cUxOYU8wTkhyTF9vU09OZkowcVp6SFpHWnlUR1Y4a3FuM1hQdWFmMEt5alFWWVBoSXBPaktQRFViYlhpT2lDTUh3TS05ZTdDTnVzMlI2VkdYcmhaZG9lRXZFUzYwMHNWcmlQeUVvM2ZmckVvZ0ppemNxMUktSEhxWkxmS1hmZUlobG1BU3Z1czF4Z3p4Mks1c19TU005NjFhLUxETUhLd2RHSFJBR2pERDQ1bms4US05Rll3c0phY0FZdm42bHo2WDRidHNZSW5DSE02cXdXRnQtdm1WU3VQU19VSTFwNkJJcEE?oc=5,,2026-09-22T05:40:38Z,2026-09-22T10:43:29Z,{},20260922T104136Z,live,live,india,,,,"एशियन गेम्स 2026 महिला टीम क्वार्टर फाइनल के पहले मैच में हारीं पीवी सिंधु, जापान ने बनाई 1-0 की बढ़त - bhaskarhindi.com. एशियन गेम्स 2026 महिला टीम क्वार्टर फाइनल के पहले मैच में हारीं पीवी सिंधु, जापान ने बनाई 1-0 की बढ़त &nbsp;&nbsp; bhaskarhindi.com",2026-09-22 11:10:38+05:30,2026-09-22 11:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.1556,0.6579,0.1865,0.0024,0.9747,0.0139,0.0091
gnews:658dae79421f530b,gnews,Vocal TV,एशियाई खेल: जापान से 1-3 से हारकर भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल से बाहर - Vocal TV,एशियाई खेल: जापान से 1-3 से हारकर भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल से बाहर &nbsp;&nbsp; Vocal TV,https://news.google.com/rss/articles/CBMimgFBVV95cUxOTVdLUDFxNnBIRFRLeWNNZEliQWhWQi04YjBQdW0wVFZUUXlzUjBsdjB5b2pQeXFYWUhPbF9aZE9oYjVFc0pzWHVYSjJWWnBEUndjMkdHQ1RPVVR1SU5nY2p5QndweTFDV0tZVldVZVo2YnlHd3ZTSld3OU1pSHlqd0hZYnVvRGJDelhDbDhVcjlTYkpxV1paenpR?oc=5,,2026-09-22T06:11:53Z,2026-09-22T10:43:29Z,{},20260922T104136Z,live,live,india,,,,एशियाई खेल: जापान से 1-3 से हारकर भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल से बाहर - Vocal TV. एशियाई खेल: जापान से 1-3 से हारकर भारतीय महिला बैडमिंटन टीम क्वार्टर फाइनल से बाहर &nbsp;&nbsp; Vocal TV,2026-09-22 11:41:53+05:30,2026-09-22 11:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.2293,0.5767,0.194,0.006,0.9741,0.0188,0.0011
gnews:6ee92c43b6015c93,gnews,Patrika News,"गायत्री गोपीचंद की जीत के बावजूद क्वार्टरफाइनल में हारी भारतीय बैडमिंटन टीम, पीवी सिंधु ने किया निराश - Patrika News","गायत्री गोपीचंद की जीत के बावजूद क्वार्टरफाइनल में हारी भारतीय बैडमिंटन टीम, पीवी सिंधु ने किया निराश &nbsp;&nbsp; Patrika News",https://news.google.com/rss/articles/CBMivgFBVV95cUxOc0xnenN1cXVOb01VNnR4bFZydWV2cGVyeVdZWTgwWUo0OGhSeEVhZ2stVkVvdFNfdTFfUTluNXVsdzNTN01fRFBEbkJleXd2NG1rZl9NVXczOUh4MUoySGxJWjNtX2NRaU12MkdOUTFxS2JXVXBwT1liWmpwWmo3TkVScENTWWNydHdQMnpmMlh5TEdmRDVrLTdWMkp2ZVNjMzdhVi14Vm1LZmlNZENzSjlpZnU0cmJDUC02VmdR0gG-AUFVX3lxTE5zTGd6c3VxdU5vTVU2dHhsVnJ1ZXZwZXJ5V1lZODBZSjQ4aFJ4RWFnay1WRW90U191MV9ROW41dWx3M1M3TV9EUERuQmV5d3Y0bWtmX01VdzM5SHgxSjJIbElaM21fY1FpTXYyR05RMXFLYldVcHBPWWJaanBaajdORVJwQ1NZY3J0d1AyemYyWHlMR2ZENWstN1YySnZlU2MzN2FWLXhWbUtmaU1kQ3NKOWlmdTRyYkNQLTZWZ1E?oc=5,,2026-09-22T05:31:07Z,2026-09-22T10:43:29Z,{},20260922T104136Z,live,live,india,,,,"गायत्री गोपीचंद की जीत के बावजूद क्वार्टरफाइनल में हारी भारतीय बैडमिंटन टीम, पीवी सिंधु ने किया निराश - Patrika News. गायत्री गोपीचंद की जीत के बावजूद क्वार्टरफाइनल में हारी भारतीय बैडमिंटन टीम, पीवी सिंधु ने किया निराश &nbsp;&nbsp; Patrika News",2026-09-22 11:01:07+05:30,2026-09-22 11:00:00+05:30,2026-09-22,news,True,Neutral,Community_Discussion,0.2133,0.5995,0.1872,0.0025,0.9761,0.0189,0.0025
bing:a4757921fd185948,bing,,Asian Games 2026 LIVE: India beats Sri Lanka in women’s cricket for first gold medal; PM Modi congratulates team,"Indian shooters added three more medals to the tally, including a double podium finish in the 10m air rifle, in Nagoya on Monday (September 21, 2026). Himanshu Dhillon won his maiden international ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.thehindu.com%2fsport%2fasian-games-2026-live-updates-on-september-22-2026%2farticle71492964.ece&c=10578110228600503919&mkt=en-us,,2026-09-21T16:38:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 LIVE: India beats Sri Lanka in women’s cricket for first gold medal; PM Modi congratulates team. Indian shooters added three more medals to the tally, including a double podium finish in the 10m air rifle, in Nagoya on Monday (September 21, 2026). Himanshu Dhillon won his maiden international",2026-09-21 22:08:00+05:30,2026-09-21 22:00:00+05:30,2026-09-21,news,False,Neutral,Community_Discussion,0.1529,0.4999,0.3471,0.0024,0.968,0.024,0.0056
bing:39faa4098ff15298,bing,,"Asian Games 2026 Day 4, Full India Results (Updating live): Lakshya Sen springs remarkable win, IND in sight of 1st gold","Asian Games 2026, Full Results, Day 4: The Indian women's cricket team is in sight of gold after setting a target of 217 runs for Sri Lanka.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-day-4-full-india-results-updating-live-lakshya-sen-springs-remarkable-win-ind-in-sight-of-1st-gold%2far-AA2cIPV6&c=1988364031454670693&mkt=en-us,,2026-09-22T00:19:18Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 Day 4, Full India Results (Updating live): Lakshya Sen springs remarkable win, IND in sight of 1st gold. Asian Games 2026, Full Results, Day 4: The Indian women's cricket team is in sight of gold after setting a target of 217 runs for Sri Lanka",2026-09-22 05:49:18+05:30,2026-09-22 05:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.2901,0.5094,0.2006,0.0013,0.6639,0.1263,0.2085
bing:1549f8a4fed6537b,bing,,"IND vs SL Highlights, Asian Games 2026 women's cricket final: India thrashes Sri Lanka to win gold medal","Catch all the LIVE scores, updates, commentary from the Asian Games 2026 women's cricket gold-medal match between defending champion India and Sri Lanka.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fsportstar.thehindu.com%2fasian-games%2findia-vs-sri-lanka-final-live-score-highlights-asian-games-2026-womens-cricket-gold-medal-match%2farticle71494122.ece&c=1283243890432632052&mkt=en-us,,2026-09-21T23:58:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"IND vs SL Highlights, Asian Games 2026 women's cricket final: India thrashes Sri Lanka to win gold medal. Catch all the LIVE scores, updates, commentary from the Asian Games 2026 women's cricket gold-medal match between defending champion India and Sri Lanka",2026-09-22 05:28:00+05:30,2026-09-22 05:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.1873,0.4413,0.3714,0.0006,0.2687,0.0229,0.7078
bing:5d1637d9f11b5dd4,bing,,"Asian Games 2026 cricket final live updates: India women beat Sri Lanka by 147 runs to win gold | IND-W vs SL-W result, score and highlights","India, Sept. 22 -- India have added their first gold medal to the Asian Games 2026 tally after the women's cricket team defeated Sri Lanka by 148 runs in the final. The Women in Blue successfully ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.msn.com%2fen-in%2fnews%2fother%2fasian-games-2026-cricket-final-live-updates-india-women-beat-sri-lanka-by-147-runs-to-win-gold-ind-w-vs-sl-w-result-score-and-highlights%2far-AA2cK2or&c=8162971599312296204&mkt=en-us,,2026-09-21T16:48:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 cricket final live updates: India women beat Sri Lanka by 147 runs to win gold | IND-W vs SL-W result, score and highlights. India, Sept. 22 -- India have added their first gold medal to the Asian Games 2026 tally after the women's cricket team defeated Sri Lanka by 148 runs in the final. The Women in Blue successfully",2026-09-21 22:18:00+05:30,2026-09-21 22:00:00+05:30,2026-09-21,news,False,Neutral,Technical_Issues,0.2504,0.4713,0.2783,0.0017,0.2395,0.1305,0.6283
bing:f102ac99a28c565c,bing,,"Asian Games 2026 Day 4 Live Updates: India outclass Japan 3-0, assured of medal in men's team badminton; cricket gives India first gold",India's women's cricket team will be in focus on September 22 as they take on Sri Lanka in the Asian Games final ...,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2ftimesofindia.indiatimes.com%2fsports%2fasian-games-2026%2fasian-games-2026-live-updates-india-schedule-medal-tally-results-scores-latest-news%2fliveblog%2f134394640.cms&c=5644587594127706072&mkt=en-us,,2026-09-22T02:46:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"Asian Games 2026 Day 4 Live Updates: India outclass Japan 3-0, assured of medal in men's team badminton; cricket gives India first gold. India's women's cricket team will be in focus on September 22 as they take on Sri Lanka in the Asian Games final",2026-09-22 08:16:00+05:30,2026-09-22 08:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.1656,0.6721,0.1622,0.0015,0.1822,0.0391,0.7773
bing:2137565a5a485ee3,bing,,"India Women win cricket gold, country’s first at Asian Games 2026","Harmanpreet Kaur and Co.'s flawless run to the title, three years on since beating the Sri Lanka in the final of the Hangzhou Games, opened India's gold medal count at the ongoing Asian Games.",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2findianexpress.com%2farticle%2fsports%2fcricket%2findia-vs-sri-lanka-women-t20-final-asian-games-2026-live-score-gold-medal-10888365%2f&c=5356699958651890951&mkt=en-us,,2026-09-22T01:21:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"India Women win cricket gold, country’s first at Asian Games 2026. Harmanpreet Kaur and Co.'s flawless run to the title, three years on since beating the Sri Lanka in the final of the Hangzhou Games, opened India's gold medal count at the ongoing Asian Games",2026-09-22 06:51:00+05:30,2026-09-22 06:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.2747,0.4234,0.3019,0.005,0.7927,0.0937,0.1085
bing:8ae6706ff06b5d0e,bing,,India routs Sri Lanka to win women's T20 cricket gold medal at Asian Games,"NAGOYA, Japan (AP) — India handed Sri Lanka a crushing 147-run defeat to win the women's T20 cricket gold medal at the Asian Games on Tuesday. Led by Smirti Mandhana’s 79 and equally splendid ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.msn.com%2fen-us%2fnews%2fother%2findia-routs-sri-lanka-to-win-women-s-t20-cricket-gold-medal-at-asian-games%2far-AA2cJpVF&c=851522574163027703&mkt=en-us,,2026-09-22T01:56:12Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"India routs Sri Lanka to win women's T20 cricket gold medal at Asian Games. NAGOYA, Japan (AP) — India handed Sri Lanka a crushing 147-run defeat to win the women's T20 cricket gold medal at the Asian Games on Tuesday. Led by Smirti Mandhana’s 79 and equally splendid",2026-09-22 07:26:12+05:30,2026-09-22 07:00:00+05:30,2026-09-22,news,False,Neutral,Community_Discussion,0.3296,0.3505,0.3199,0.0035,0.5172,0.3613,0.1179
bing:336bce1b91d15532,bing,,First gold for India at Asian Games 2026: Harmanpreet Kaur-led women's cricket team beats Sri Lanka in final,"Harmanpreet Kaur-led India opened their gold medal account at the Asian Games 2026 on Tuesday, defeating Sri Lanka in the women's cricket final at Korogi Sports Park in Nisshin to end the country's ...",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2ftimesofindia.indiatimes.com%2fsports%2fcricket%2fasian-games-2026-womens-t20%2ffirst-gold-for-india-at-asian-games-2026-harmanpreet-kaur-led-womens-cricket-team-beat-sri-lanka-in-final%2farticleshow%2f134406442.cms&c=743072804469883764&mkt=en-us,,2026-09-22T02:04:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,"First gold for India at Asian Games 2026: Harmanpreet Kaur-led women's cricket team beats Sri Lanka in final. Harmanpreet Kaur-led India opened their gold medal account at the Asian Games 2026 on Tuesday, defeating Sri Lanka in the women's cricket final at Korogi Sports Park in Nisshin to end the country's",2026-09-22 07:34:00+05:30,2026-09-22 07:00:00+05:30,2026-09-22,news,False,Neutral,Technical_Issues,0.2681,0.5066,0.2253,0.2326,0.2777,0.1916,0.2981
bing:4f0b4e869edb50e3,bing,,Asian Games 2026 Day 4 LIVE: Lakshya Sen fuels medal hopes; Gold in touching distance for India women's cricket team,Follow all the latest updates from Japan as India look to add more medals to their tally across events on Day 4.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6ab25bd3c3e44c449ed64b0c83682f9e&url=https%3a%2f%2fwww.hindustantimes.com%2fsports%2fothers%2fasian-games-2026-live-updates-day-4-schedule-results-medal-tally-today-22-september-latest-updates-japan-101790033267877.html&c=17243600416561362088&mkt=en-us,,2026-09-21T16:43:00Z,2026-09-22T10:43:32Z,{},20260922T104136Z,live,live,india,,,,Asian Games 2026 Day 4 LIVE: Lakshya Sen fuels medal hopes; Gold in touching distance for India women's cricket team. Follow all the latest updates from Japan as India look to add more medals to their tally across events on Day 4,2026-09-21 22:13:00+05:30,2026-09-21 22:00:00+05:30,2026-09-21,news,False,Neutral,Technical_Issues,0.1851,0.5441,0.2708,0.0005,0.0582,0.0414,0.8999
