record_id,source,author,title,text,url,lang,created_at_utc,collected_at_utc,arc,scope,engagement_reblogs,engagement_favourites,engagement_replies,engagement_points,engagement_comments,sweep_id,sweep_mode
gnews:35e94573d9b9565d,gnews,ABP News,"भारत ने 8वीं बार जीता महिला एशिया कप का खिताब, फाइनल में श्रीलंका को रौंदा - ABP News","भारत ने 8वीं बार जीता महिला एशिया कप का खिताब, फाइनल में श्रीलंका को रौंदा &nbsp;&nbsp; ABP News",https://news.google.com/rss/articles/CBMiwgFBVV95cUxPa1ZRWmJfc3RrY1NhdXd0ZkZCcFJ4VVpLY1lBVFpFRzFiamRPeV9QN1ptNmc4d245M1hiQS1KTlpCOE52eUVDeWpFVDVmVkEwRVRHZkhtaUQ3cnJWVWNFQUNqZmN1NUFLSmM3SVZ3czZEUi1tRGNDUDBHU0VuTWFROXFIekthNXdaQ1k4Q2k1YXRMNVFhRlJ2TFpMckctZnByTTlBTEpsNXhldjJnbVVwT2J1NFJkeU0tUXJDOVNpa0U4d9IBxwFBVV95cUxPYm0xTWRSeUhRdVkxUHJrbm5kWnNNbnZyU3pOdlByZHZsdUNHU1lyS2syYW9ldm9iNkJERlpKRmZMRjF2T212Z1JtcGh0dHQ1ZF9QaDlIbEJaSmNTZzBDSjlWWjRib3JwMDI0WFdmMHR3QnduX01jM1F4WFlQUlpPMVhBY3owUTZuY29PbXlYS0NQMG1qeUhZM3pvbEJJaGhVSm1VMU83QVk0dG9Da0hGS2hZTkM2YVpTcGFzZHZwZVBnOW5qYjY0?oc=5,,2026-09-13T17:59:04Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:6001bd0eb3815cc3,gnews,India TV Hindi,"टीम इंडिया ने जीता महिला टी20 एशिया कप का खिताब, फाइनल में श्रीलंका महिला टीम को 72 रनों से हराया - India TV Hindi","टीम इंडिया ने जीता महिला टी20 एशिया कप का खिताब, फाइनल में श्रीलंका महिला टीम को 72 रनों से हराया &nbsp;&nbsp; India TV Hindi",https://news.google.com/rss/articles/CBMi6AFBVV95cUxQSkg2WnZCRWl4S0ZEc0xUY3JTNnBLZmEzOTgwbmNNTlBOM1Q5TFJISFl0Z3g2SUJSaGk3b1pwaWZMVjVEZEZ0THVZVEhQbHVVYW9pLVJ5VXF1NTFKVE01YTJXQnhhMm5oZWdhRkY5RnI1OHBZRVNBbnFLaHdRMERXTDlQSW0xQThXSVcyLWF6RHhpZldkQ19SQ0VIcjB5SkhhdW02X2RnQ012dzQzT1A2SHBmamVUZE9RNnp3X1ozNlNnZk5SNzJGcV9ET2RDalF3bjZUZ2N5U2pQa241Qy1MN1hpWXE5SDlt0gHuAUFVX3lxTE4xWm9sSTU3OUF1WElpcjAyeGh0akNnZmhneEFmaklqMTRILXNvTXI2cnVsSTVpMGswWF9aekp0Um41VDAwdDVyaWtNQ0dWOXAwdkY3OTJ5cDdwY29QZkZFNGNPUDRMckwxXzdRTWN0Y3ZsTTVIR3JZemUwUGlUT25CVEk4eTlCS2M2b0RtNHJFXzJZVW5qNVBBSWd4dDViWERvNTJsZEppQS1jMElxZHZUaFJJbDlWa3RlUkUxR05oMU1CUXNmdkpkbi1tMkVUR3NIQmlBZkZhc3ZyYWVyQUZUU1NsZklvaDN4SWpyTlE?oc=5,,2026-09-13T17:52:59Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:dc4fd7908d295850,gnews,Jagran,"IND W vs SL W: शेफाली-स्मृति के दम पर भारत ने श्रीलंका को रौंदा, 8वीं बार एशिया कप जीतकर पुराना हिसाब भी बराबर किया - ind w vs sl w womens asia cup 2026 final india won 8th title beat sri lanka shafali verma smriti mandh - Jagran","IND W vs SL W: शेफाली-स्मृति के दम पर भारत ने श्रीलंका को रौंदा, 8वीं बार एशिया कप जीतकर पुराना हिसाब भी बराबर किया - ind w vs sl w womens asia cup 2026 final india won 8th title beat sri lanka shafali verma smriti mandh &nbsp;&nbsp; Jagran",https://news.google.com/rss/articles/CBMi9gFBVV95cUxQZVFMZWx1azJ6enRQbEUyVE1weFRtZWMtbGVYVTBUUzZtZFIyek5LU19nQ09LU2dsaGpYOURrbFpvNzUwY1I4VjRvR2wyQVdMOHZ6eHRNYWZ4eXpOTElETmdEX2hYcEZEbXVacUZtUHcyNWk5VC1vUmo3SHhUcEFuenVHVFBTM1JyVE9SWUg1YVNQM1d3ZElNaEI5WGpoN0d6VWlwTVYzTV9JQld0UE9BZ0M5dFVfU1gzbmRHQWNPd0xJM2YwbU12ajd6SmZHRGRDVV9FYzZZaWRkNlZDMGdHdWNrM2d0UHZtUFM1TDhTQUI1Z3VZaVE?oc=5,,2026-09-13T17:53:00Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:f2afc62c6af65f9d,gnews,Aaj Tak,महिला एशिया कप के फाइनल में टीम इंडिया ने श्रीलंका को हराकर शानदार जीत दर्ज की - Aaj Tak,महिला एशिया कप के फाइनल में टीम इंडिया ने श्रीलंका को हराकर शानदार जीत दर्ज की &nbsp;&nbsp; Aaj Tak,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQLXpoSlNLakhUU2tpLS1fU1pZYWRYQl9DUi02aW1HaTVpVTgyWENkdjN0QTN2ZE5sc0h3X19SWkE3RHJzOFNtaHRXNXY1OG4yOS00NF9pUjZGX0gxRmhIQWc3bDgxdG5vY0tvS0tMTDgxUDRleVFNcFNqaGVIU21qdDh2T0FWT1lFOGhzMW55dkpSN0NMcGJYRzhfUHl2aENNR3lkbUw0LUItOFhka0o3Tmc5TTY4bmFZaVItWnRhSHlnMGMxaDdIWDRsU0U0N2VOZzFsanJkZDlaWnJXSHdV0gHkAUFVX3lxTE1ranFCN095RkFxUXB2S1U4b08wcVV4WUltWjlmZU5NenlfdEFTNk9MNXlxdWNSN0lCOTRRakl5MGdkSDZBRV9qMG05cnJ2MWNCb2FmSmtSWnFmLTF4X3I1MkczVXIxb2cybTltWkdJOVpYN1pUSUhQdmxpbW5TMm5kaUxQVkF2bDVYbnp2T2h1ZkxVcVV2U0VqMUU5ak42dUNhN3BxUTFtSXNEOXVMc1M4MEo0NVFUOHl4amFEMzM2QVMzRVpBV2RuZHpycGgxVE1xLVhmclFZQ2hJUVJ1RXg5SW50Rg?oc=5,,2026-09-14T03:53:45Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:986dcf9ac06b54cb,gnews,Aaj Tak,"एशिया कप फाइनल में भारतीय टीम ने लहराया जीत का परचम, 8वीं बार जीता खिताब, श्रीलंका को बुरी तरह हराया - Aaj Tak","एशिया कप फाइनल में भारतीय टीम ने लहराया जीत का परचम, 8वीं बार जीता खिताब, श्रीलंका को बुरी तरह हराया &nbsp;&nbsp; Aaj Tak",https://news.google.com/rss/articles/CBMigwJBVV95cUxNZ3RFMDA0UFlZYW56anBHQUpvWHlob3BvSXJFcWhYYkx2bko1RGs2Q0xSaG1kaXVoVkFKYjlpTnQ1NFFBXzVRZUwwUC10bFBWNWREa1J2N0prRVR6ejgtMGtjMFZjV1ZDVFJKMDlINkhnRFY1RzQ0SFdyeDhSbjFickxLSGZONURZMHZPZ25HVmszNXdNVDZOaHh4cEtPWmVZQ3BpUzkzRlpkN2FnTkpLR2hEeXA5bXgtQlNFMVlINXAtV0xkQ25SeXdVSFY2bTdPdGlFZXd0NUpRZ2tFdy1QNGNsaFlXSmpRU2FVNG1NVWhtVHJlSU5uNGJ5bUNkM29vMC000gGIAkFVX3lxTE9rNjFYY3ZWLThVZWtRcEI4Y2pWbm9tX0stSFM5X2l1TDRDWlpUNmhKeWt2OFdmMjM0blg3RTEzSEJxQk1jUTJnREx3WGZoSklWcm5CcENmZHcwYmNJNk1paGhBOTZHQVRtSXMtN3hrNVFlN3JvTERKMmdOVENDRF91c1NPMkVBMXJnR19IQkdUVGdGWjdlSldPdnZiMUdfR1c3YXVvd3BfcWg4TGpoUDhVZHlDNnZKOTBlZ01ENzlBcDRqVzNlRU9fdWNoeGhJT3V5ME96bjVJRGUzbDlzdDNEOU9mOEV5QWo0c1YyMlZzM0tzUTdGYmxJbFpac0dIUGtoYnRTUTlCTA?oc=5,,2026-09-13T17:56:02Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:5c8831eb68415780,gnews,olympics.com,भारत ने रिकॉर्ड आठवीं बार जीता महिला एशिया कप का खिताब - olympics.com,भारत ने रिकॉर्ड आठवीं बार जीता महिला एशिया कप का खिताब &nbsp;&nbsp; olympics.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxOVTczd2p6cjNWUjJxcTNCR3BobWcxVXdQYXlkTk15UFZ0R2dzU0s3ZmxmY3RRenFLYmVmUkNTYmJXX3B3dFlBNHBiTkVKVHhfT2hsZExFemRNX1pTVGs1Q0JJR1FHcXlDWVZ0bWZ6d25MZ2JDSFdlZTBpRjhzcDI3dmhwVXlkRENOa3VjckxJRDJiQXRseEVJ?oc=5,,2026-09-13T18:35:00Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:7cf736762d3b549c,gnews,Navbharat Times,"Women's Asia Cup Final Highlights: भारत ने श्रीलंका को हराकर जीता महिला एशिया कप का खिताब, कायम किया अद्भुत रिकॉर्ड, हरमन सेना को बधाई - Navbharat Times","Women's Asia Cup Final Highlights: भारत ने श्रीलंका को हराकर जीता महिला एशिया कप का खिताब, कायम किया अद्भुत रिकॉर्ड, हरमन सेना को बधाई &nbsp;&nbsp; Navbharat Times",https://news.google.com/rss/articles/CBMiiAJBVV95cUxOWFdvTHNVdXUwb1BKM2V6N0t4b3I0U0k1TW1qZ2ppNm1fX01HbTR0ZzFwcVZiN1pweFllN0doNl9zb1hLNks0Szc5R1lhWXNGRVJ2aDlmLUVfYWRrUm5EOVF3QXZvTmg2dDVTR1FNR2ZsaGp4d09IMW5pN01VXzNaQkk4REJZMkdSUlMwbmdVMk1OWUhmVkFxc3lCS1VEUjEtQ1gzMV9SMEFOVzJ6STFRWXFfZ01malVHSm9QWjJkYVFSVWQ2cF9kck94SEFMSHVLck1SV1dCUFdnenYxRW52Yy14bGluR1dpTW1tbTZXNUpOYXR5NzJtaG96REJXZm9nWE1SeTctRXbSAY4CQVVfeXFMT0xsSGNGaEVxYUo0VFp0a2lBTG5mbWV3QS1QQ3NITGs0cEsyYWdWeEJJdzIxaU5xT3NYUVM0TWwxaXBVMzFhbDNYYlJ0ejRxX0FJV2RDQng5dmhWS0NaYURVUXVRNTdYLXB5ZFVOSUVPVUhwNEVyaUFkWmlvb1Zoai0xTjRUMnRUUXYxUlUxdndTT3VFZnlmUWctLXY1VVNwNllwd3NJSXAzWkNPMUxXYXUyMWlHME1Ga1RwdWFhd29YbW5LaExTWmhMSmM0V0Vxa3pLbDZHdmpMWjRoNzd3Nk5uS3JmendsSVdpUG1Cd3A0VnMxTEIxVHFvdU9CYmt1dWdTeU9jbjg3U20tdWFR?oc=5,,2026-09-13T17:52:33Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:fc86ae25e6995e05,gnews,Khabar Lahariya,"Women’s Asia Cup 2026 Final: भारत ने 8वीं बार जीता महिला एशिया कप, श्रीलंका को 72 रन से हराया - Khabar Lahariya","Women’s Asia Cup 2026 Final: भारत ने 8वीं बार जीता महिला एशिया कप, श्रीलंका को 72 रन से हराया &nbsp;&nbsp; Khabar Lahariya",https://news.google.com/rss/articles/CBMivwFBVV95cUxQYk1yUHczM2RNM2dpQmo2ZUJhbEVBdHh6YnVoNmVERjhGQlBVRGhya0VVNHR4OXRuM0JkcVJhQzN5RlFCaWNKV1h6MjU3OFc2YzY2VFNISWFPcWRxRzRvWHZ6ZU5SRWlCZ2toZXAycVBvWXoxWktWSWdpR2I2Z01MOFNTYTlDV2R2a0hOUDJvSXZ4d0ZMZW5OTy1jZndFYmxaU2RHaEw5NlZLQkxkellSaW51cjlrWFNTUHpVRk1JMA?oc=5,,2026-09-14T08:07:40Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:1f9ce9611c135f07,gnews,ABP News,"महिला एशिया कप: आज बदले की बारी, श्रीलंका को रौंद चैंपियन बनेगा भारत - ABP News","महिला एशिया कप: आज बदले की बारी, श्रीलंका को रौंद चैंपियन बनेगा भारत &nbsp;&nbsp; ABP News",https://news.google.com/rss/articles/CBMi0wFBVV95cUxOOVNfeTBvd1VCNjNHcGxWcVNJckxBR3h0d1N2ZUpkUDZXay1HdmxKaldYVUJFNVhwRHlaYVp3Mm9UNkFPT3ZxZVhCZmNROEIwMzZBcklyYkhJZ1pRQnRlc0NaSzFrd1gtQUlqWnZ4TFg0TjM4aC1UWkw0LUJWdlhoTWRUWnFwc0N3RzRhazVwWnRibTBIdkNGMHhyRl9vZEtlZWthR2tRaTg5NWRISUlhUDRDQkk1b1hkQ0tzNWVrbGdPX3o3MW5SRE5kVjcxVzFTWGRV0gHTAUFVX3lxTE45U195MG93VUI2M0dwbFZxU0lyTEFHeHR3U3ZlSmRQNldrLUd2bEpqV1hVQkU1WHBEeVphWncyb1Q2QU9PdnFlWEJmY1E4QjAzNkFySXJiSElnWlFCdGVzQ1pLMWt3WC1BSWpadnhMWDROMzhoLVRaTDQtQlZ2WGhNZFRacXBzQ3dHNGFrNXBadGJtMEh2Q0YweHJGX29kS2Vla2FHa1FpODk1ZEhJSWFQNENCSTVvWGRDS3M1ZWtsZ09fejcxblJETmRWNzFXMVNYZFU?oc=5,,2026-09-13T08:32:42Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:dd4df457503e5277,gnews,facebook.com,महिला एशिया कप 2026 आज भारत-श्रीलंका में खिताबी जंग! एशिया कप फाइनल में महामुकाबला श्रीलंका उतरेगा खिताब बचाने दुबई में रात 8 बजे से शुरू होगा मैच #WomensAsiaCup2026 #AsiaCup2026 #IndiaVsSriL - facebook.com,महिला एशिया कप 2026 आज भारत-श्रीलंका में खिताबी जंग! एशिया कप फाइनल में महामुकाबला श्रीलंका उतरेगा खिताब बचाने दुबई में रात 8 बजे से शुरू होगा मैच #WomensAsiaCup2026 #AsiaCup2026 #IndiaVsSriL &nbsp;&nbsp; facebook.com,https://news.google.com/rss/articles/CBMijAdBVV95cUxOLXpRVjE4anZiSWJmRGJ4T0NYRjNoNDNhWXk0Sm54cTY2ck92QmVISTFNU2llZjJYYnFiU0FoTGVpS2p3YUZIUzY3T1VVVVMzT3Y0RjlyaW9uc2FWQkRhVF83SXdiZFhORXRDcXd4My1MMU9HWGtPOW5FWGk4emcwakxfQ0RNR0x5c0ZqcTdvbGpLa05QbnEwSUZjN2VFU1Y5cmh6VzdldElzT2paWE9yN0IxZXJzelA4Sk5OdlVIMjM4ZzgzQzFSLW0wdzdfc056bHlFa3MweWFXNjJHQ04xdzN4LVBnOXRuemxPeGJ5Tlg3bWNXSWFRTjkzODA0dVRKaXdTRFRXRE4tWkJkRkMwQ1dtSWxkOFBBbVAxOHdUVXVlcDVlVEFJQUxqaTJVUXcza0xLR2NaRVMtZGhsRVFtVC11THYyR0xRR0dNeHZ4RVpVQlFnbGU4WXI2YWJLSWVpUDZjaGhYTThVRkJpYlFMclRUZGV4ZkNZNkJxRkF4RHdtZ1NRem5fXzlxZ1lYN25RaDVVR3RweE51T0U4ZWIzeEdWUXJxU2hsS1hKS1lVSlFrSTNMbk5leHZZOGMzUVI3VkJJNXIyQW00M2RFbnI1UVBCWEhobDhtRUY3dEROS0FEc2JTQnU4SVhGeC1lTkF4akl1RmNmbGhQM2toeVoteUJGeEt1RXFTRlpvTHR0UGk4RVRhVXRObmtMMmMwQkFUSW5VWWd3bEw5Ynd1R3NFdjNmOF9ySTVWdEprTmVlQTBGTHVCZjU4MHhMRTRNVjdUX0VxOFRzMFQ0N1BRamRidkRDWmtlaHJURDA1OHRza2k5RUlGcTY1QlVVdlVQRW5VZVhEbUlTdUdHbTdPVVZVaU1IS1JoX3g5UkltckVwMWEtUUVsRlN0ZGpRSXdfdlZSYmkzSjFIeTN1Y0tZOTNhdFo0bElmTkhtNXZqemk2NlZPRzhoM09OUFRfSlpOVzNXQkdYbjlxcklCYWs1bll4b0duX21lTFUyYVhRcEtkUFJSX2lfZGxJWVMyZEQxblpVNFc3Y0U0cTJkcnd5UTNlU0dHM1FxNU9GY2lpRVViUTEzR1VEcGNWdUxieDNidVFhTWloSFBlcVdXMV96d2Y1S2hZMmJwS3o1MWdOSkNGanRhOWsxQlVFaEQ5cUtJNm9RdjVrMnNkV0x3S29iYU41eHJTSkZ6ZS1TOGlrRw?oc=5,,2026-09-13T10:27:29Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:a2e4d3148e055179,gnews,GK Today,"भारत ने आठवीं बार जीता महिला एशिया कप, फाइनल में श्रीलंका को हराया - GK Today","भारत ने आठवीं बार जीता महिला एशिया कप, फाइनल में श्रीलंका को हराया &nbsp;&nbsp; GK Today",https://news.google.com/rss/articles/CBMixwJBVV95cUxOMDNJYXVRQ3JuOUg3eHl1QU4yYjZ0RU9ZcnZybnVheHNjWUlIY2dmOWZ5NWxpRDJzc1JpcVdMaFliRFZ6MnowZTU0Wmk5cmFjVHZ3V2dxRG12SS1VWkhSUnBFSGliMFNUUm11bmQwTnpkZkNJOVhqVmtfMndFNnJzRXNqcEptaEdkTHoxc0RBU1BKZVdkZTlrUGZMUU9VVS0zbXYxQVJFdUpoUzlUVjduOHhvWGlkTXc1all5NjJzVlE2Ny1jMHNXRE8wZ09hU1RRX3I1WEhlQ0RDZFB4bzB6SUIyRkJGVm9FZWwtNE16UzhPanNsQXVOeHQ1dG9Ta2lLZmVENjRJelZtSElvbU9EOG9tOXZQMnhpY2NPbkU0dDBMMkhNZjdJYmRPVnN0QVZVQXZVVm5DM090aHdQX0FLa0VhMWo2WFE?oc=5,,2026-09-15T10:07:58Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:939680f9f4d65575,gnews,Navbharat Times,"8वीं बार एशियन चैंपियन बनी भारतीय महिला टीम पर हुई नोटों की बारिश, जानिए किसे मिले कितने रुपये - Navbharat Times","8वीं बार एशियन चैंपियन बनी भारतीय महिला टीम पर हुई नोटों की बारिश, जानिए किसे मिले कितने रुपये &nbsp;&nbsp; Navbharat Times",https://news.google.com/rss/articles/CBMi8AFBVV95cUxOeGQ1dUZZZDNhSTE5Zk9DdVhZZEJZMzRSNEFBMG9rSmZCcllXQ1pRU3k0VFR6NUxJTXB1SHpqVjdHaWE0ZmR0Y0JYRUJjeXFUWERld0Zpak0zdnNoMU9GclNMTG5CRUFCXzFHTFVYeDZGMlg4SjVUZ2o3R3ZzNkFtZG50eUZmUDdwUzE4bXNZN2RMR0FhM0JXaVhWaV9xMUVIWEdZbF96Z0sybDc5T1ZGcHdGbFp3emRNSXV1MDE0N3U0ZWMzRlBwRzVYZHJuYlhwWXVSVlpjN3V2b3NwVWlfdmJzXzRMU3JLYTJ0RTJkWGjSAfYBQVVfeXFMTXBQQkRNMDJRai14Q09WdHJ4cU83ZGx6emlYQUl0WWZreVUyQ1RQcDlENmpGakN0aC1ZNHAxb0p4aFg0N2pIREdvblJIY2tfLWE3TXZMUjdsNkRIU1d4ZU53UFhnWVlkdjhRdWdqT1BkZzE1bG1KZGhmbXl6SDg2X2lUeTBmU3JwSGRydjNuZzlUUmp1bVJzLXdQanZOZlQtenJySmxSTVlJNDlSMWN3VW1LLTQ2QXZmMlBIajJIRThmdFhJcWpmdWhKMkgxOVNlRktoZEJGMFZzM3U1djluNlRzSWxuSmtIdWRrQzFtNWZ6ZUZTUGVR?oc=5,,2026-09-14T08:05:54Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:96b364bf50215983,gnews,amarujala.com,"महिला एशिया कप में भारत का है दबदबा: आठवें खिताब से एक कदम दूर, श्रीलंका से सामना; प्लेइंग-11 में होगा बदलाव? - amarujala.com","महिला एशिया कप में भारत का है दबदबा: आठवें खिताब से एक कदम दूर, श्रीलंका से सामना; प्लेइंग-11 में होगा बदलाव? &nbsp;&nbsp; amarujala.com",https://news.google.com/rss/articles/CBMi-gFBVV95cUxNdEZEVWlrWFQ1QURQaEhTZ1psR2JDaWNRQ2c3OWgtd1B5Wjl3ZHJDZ3ZKMUZyZHk5M2kzeWRRS25VX1FWd1h6eTFVY0lPdE5xNm1lOVNWVEdFTndELUZPaHplNU5PRFgwTUxwbXhNSFlscDhKUnBVU1I3Uy1xZzIyZTBHbF9FY0lRVFZJb01sdHZvekdTdVMzRzN0eDBtSzNzTUVjWUpLVmIxcllqZTNISGJRTkM3cVFSLWdZMWR2a1RYa3NlVXR5RWZMZUpMNGF0QWNkYmxncGVvd1V2YzhROWxuYjdqOWdZb3JsQjI3UmJCMUhydGhZcGN30gH_AUFVX3lxTFB0QWcwQ2ZmWlNzeXNpVXdXY1dHNmRHanFCNm9pSlJJOWlGdFFnUi13b1pMR1VfcWVzMVVhMkdUTTFKRUhRejRyOUhKdGNvMjBkcVBQRWNSV09BbWRLMjZxUDdRSDBJVzltdnRnbEItS0RDdkxNU1JxdHN2anBraC12Q1NrRkRkZ1ZkMi1IdE1KVTkxekdjZWRGaURXQkRERlBaYko1bnpBUGkyQ19qRmF5WVdSVUl2SXY3TzJBNWp3aHU4QnNOajExTVI4VHZiX1hTb3haaTZFd0xuS0hWRk4yUDVNeEdjZ2ZZaGNGOXlfRy14T05rV3VPU2VvSC1MWQ?oc=5,,2026-09-13T01:09:32Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:a8649690ed225829,gnews,ETV Bharat,"IND W vs SL W: भारत 8वीं बार बना महिला एशिया कप का चैंपियन, फाइनल में श्रीलंका को 72 रन से हराया - ETV Bharat","IND W vs SL W: भारत 8वीं बार बना महिला एशिया कप का चैंपियन, फाइनल में श्रीलंका को 72 रन से हराया &nbsp;&nbsp; ETV Bharat",https://news.google.com/rss/articles/CBMivAFBVV95cUxPZVIzY1l6Yk5mRHM5TWNCN2xTR2dnMHNFVGNndER1MGtIT2NGSTFTR05iT0ZYTVNuNFVKLW9UMjFYQThoM19nY1pUNms3MzFvS0RLR2ZYSXhKNTdUcWcweHRDT3BEaEhYejZrOGFBZFRlWExPajVsMnoweVFFRHNQMHdKcFVmbXp2dnB4NnNmU1RmZjR6US1xMXdwU3JjQXZ2V2hZeVkzZ0F2OENnLXp0Unp0LWU5N0tDWXZYT9IBwgFBVV95cUxQNHVZMk5SZ0dXd3NoeWxEVEZUdkZJQUsxWTVuRGJhcTEyeFhTdTllZjRjcVJxdkFLNVg5UVhiN3JaRFhyU1QwUVpEVFhPWnI1U2gwcVd5QVJDbHNsakJZTFFDblktcjZNYW5LV0dKVV8zTmhhSWxGVVowd3k1dzhyNFFPcHRKSHpzbEZXNHc5NF93elgxU3dZZl9nUWZ5Q2tUTjA3cEdlRFpEMk94cEx6T1BhYjVfZ25JalJyWl9fWG9vdw?oc=5,,2026-09-13T19:24:30Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:8b12a027443c503a,gnews,lokmatnews.in,Women's Asia Cup 2026 Final: भारत ने श्रीलंका को 72 रनों से हराकर महिला एशिया कप 2026 जीता - lokmatnews.in,Women's Asia Cup 2026 Final: भारत ने श्रीलंका को 72 रनों से हराकर महिला एशिया कप 2026 जीता &nbsp;&nbsp; lokmatnews.in,https://news.google.com/rss/articles/CBMizAFBVV95cUxPRDZTWE1XbHBvR29OQXRweW1MVmU4ZWFPd1lWMHBlU1luY3ZMLWZCdGZEY192QzQ5eXhRejhoNV8zZGlXQWdLWjJhVkVIZ1YxQmMxd3dMNm1Od1dPdFhOdnlXbFozMG9pMzBEdUp3U1ppcVV6aXBUTl9UaW1fLW04dURDVGVNc0U5QldxVHg1RVVibEtYZ1Q2aGl1a0gyck5VVVNtQ2JwZGY4Nm9oelNGSW9jOUhudmhvRlpEam1nbTVWLUxiS0M2bkZCdUjSAdIBQVVfeXFMTW9IajVWbWVvTFlWdmdqaUxJNFZOWkhoc3otY29Ga0ltRU9XZlA5ci0xSWlJYVFfNkRoN0pRLVFuUDVubUM2NW04T1VzYjdNTzNSTDhXM19fY0tWNklJQW5JQW1VWHRJOFo3SnFHSnJyNlRNQjBicThYRXdBZEJlZUhrSTNzNHZoRkUtZnJoRHVHcHJ6SWVPSVJROF9udEtKUG1CZEhOdUluM1NrbWZtS2NsWTdjYnduOGwzUkVFaEVTNlh1ejF0X0tkUjdhYlZ5TVBR?oc=5,,2026-09-13T18:44:00Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
gnews:272d89687556513b,gnews,ETV Bharat,IND W vs SL W: महिला एशिया कप फाइनल में भारत ने अपनी प्लेइंग-11 में किया बड़ा बदलाव - ETV Bharat,IND W vs SL W: महिला एशिया कप फाइनल में भारत ने अपनी प्लेइंग-11 में किया बड़ा बदलाव &nbsp;&nbsp; ETV Bharat,https://news.google.com/rss/articles/CBMi5gFBVV95cUxQMWxIN2NBVTZrOW4tdzIyRlgzTjJrLUVhTWlnWk9zZ0h2NG0yR3NBdUVYQXZzLS1GWjBEU01MZUtJMGhOU29vVkJlU0twOFhNRzJ3MnU0dE1UckJ6UG0tQWtmTkx4UlkzS20yeEFtZnFBcWtzMWg4NzFPcjVVTTR6VGJlamc0WEFIZENLZDJtSDZadFVDcmlSNGlDMzBIT05iaEIzTlJveWo1NC1wSHNleXlfY013VkpXY2RWNjUzNXhLVGphT25QN0ktX21qNGNiem03dGotX2tTME9wUDBQUG0xS0VOQdIB6wFBVV95cUxOd01DaE1XNGRLSk5faTdCZ2VJc216SWpaR1hPTFFwMHpqekJSeXdTZUFqb1FpdnFRQm1aLWpqNFhFX0E5Qy12dmh1SXp6RGpEN3JrWE5NMXYzTUduWHNjaFM1YmtIWUtlQ1FSSWx0b2ZtSnd1a3NKczR6MVlhN3htUDRvYU5DTF8ta3VfZEtPa0o1N2tEcVVlT0tScGdHbjJ1RkNXRDFHVTdKNmlUT2taTGlYSEZ4QmRvZUgwRFhWRldRR0p1ODRGUWoxRzRsUjhNVWp4TUtfeW5iN1YydnJDOTJaQlZkNzVGWmJv?oc=5,,2026-09-13T15:14:59Z,2026-09-20T13:07:30Z,retro,india,,,,,,20260920T130605Z,live
